|FIG_ID|FigName|Publisher|caption|class|image_url|pmc_url|uid|FigURL
252|143279|PMC4361630_pone.0118114.g003.jpg|Plos One|Simulated and observed yields (WRR = weight of rough rice in kilogram dry matter per hectare) for simulations with observed phenology and spikelet number.Top: with default heat and cold sterility sub-models (Table 1, s1). Bottom: with new heat and cold sterility sub-models (Table 1, s5). X-axis starts on the left (Ndiaye) mid februari 2006 and on the right (Fanaye) early march 2006. Month 14 corresponds with month 2 (February) of the next year 2007, 16 is April 2007.|others-openset|https://openi.nlm.nih.gov/imgs/512/354/4361630/PMC4361630_pone.0118114.g003.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4361630|PMC4361630|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4361630/bin/pone.0118114.g003.jpg
253|75285|PMC4139086_CRID2014-192974.016.jpg|Case Reports In Dentistry|Radiographic control at 2-year follow-up.|body-imaging|https://openi.nlm.nih.gov/imgs/512/365/4139086/PMC4139086_CRID2014-192974.016.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4139086|PMC4139086|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4139086/bin/CRID2014-192974.016.jpg
254|53034|PMC5072739_ppat.1005950.g003.jpg|Plos Pathogens|Dependency of BRD4 expression for HSV-1 infection and JQ1 activity.HeLa cells were transfected with a control siRNA (siCtrl) or with siRNA (si-1, -2, -3) targeting BRD4. The cells were then used for infection (HSV-1, 1 MOI) at 48 hr post transfection. Virus production was determined by plaque assay, while viral protein synthesis was determined at 24 hr PI by immunoblotting. (A) siRNA treatment on BRD4 expression and on HSV-1 infection determined by immunoblotting for viral ICP0 and cellular BRD4 expression. Bar graph representative measurement of BRD4 and ICP0 expression. ** denotes p≤0.01. The experiment was performed independently 3 times. (B) Knockdown of BRD4 expression on infectious virus production. Data are presented as mean ± SEM of duplicated samples. (C, D, E) Suppression of BRD4, but not BRD2 or BRD3, inhibits HSV infection. The effect of individual siRNAs on BRD2, BRD3, and BRD4 on corresponding gene expression in HeLa cells was validated by real-time PCR. Gene expression was normalized to GAPDH and expressed as relative levels to siCtrl (C). Suppression of BRD4, but not BRD2 or BRD3 inhibited virus infection, determined by titration study (D) and by immunoblotting for HSV-1 proteins (E). F. Suppression of BRD4 expression ablates JQ1 enhancement effect on HSV-1 infection. Bar graphs at the right represent quantitative measurement of BRD4 and ICP0 protein bands. JQ1 was tested at 300 nM.|graphs|https://openi.nlm.nih.gov/imgs/512/89/5072739/PMC5072739_ppat.1005950.g003.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072739|PMC5072739|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5072739/bin/ppat.1005950.g003.jpg
255|93457|PMC3699362_1471-2148-13-118-6.jpg|Bmc Evolutionary Biology|Landmarks and semi-landmarks (*) used for the study of wing shape in the geometric morphometric approach. As an example a wing of Archineura incarnata is shown.|body-imaging|https://openi.nlm.nih.gov/imgs/512/137/3699362/PMC3699362_1471-2148-13-118-6.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3699362|PMC3699362|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3699362/bin/1471-2148-13-118-6.jpg
256|40894|PMC4100146_ijms-15-10169-g001.jpg|International Journal Of Molecular Sciences|Schematic workflow for protein extraction from biofilms with detergent-containing buffers. SDS (sodium dodecyl sulfate), PBS (phosphate buffered saline), CHAPS (3-[(3-cholamidopropyl)dimethylammonio]-1-propanesulfonate), RIPA (radioimmunoprecipitation assay buffer), TCA (trichloroacetic acid) and 2D-LC-MS/MS (two-dimensional liquid chromatography tandem mass spectrometry).|mass_spectometer|https://openi.nlm.nih.gov/imgs/512/322/4100146/PMC4100146_ijms-15-10169-g001.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4100146|PMC4100146|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4100146/bin/ijms-15-10169-g001.jpg
257|130193|PMC4593682_rsos150240-g12.jpg|Royal Society Open Science|Comparison of the Monte Carlo simulations and the solution of the nodal time evolution differential equations, equations (4.5). The continuous curves are the numerical solution of the differential equations (4.5), while the symbols are the Monte Carlo simulations with its respective standard deviation. Every point is as an average over 50 simulations. In (a) an ER network while in (b) a BA network. Both with n=104 nodes and 〈k〉≈100. Moreover, the initial conditions are x0=0.98, y0=0.01 and z0=0.01.|others-openset|https://openi.nlm.nih.gov/imgs/512/227/4593682/PMC4593682_rsos150240-g12.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4593682|PMC4593682|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4593682/bin/rsos150240-g12.jpg
258|62669|PMC4451129_JEM_20141992R_Fig3.jpg|The Journal Of Experimental Medicine|STAT3-deficient MAIT cells express normal levels of RORγt and PLZF. (A and B) PBMCs from normal controls or STAT3MUT patients were stained with mAbs to identify MAIT cells or total T cells, and then expression of PLZF (A) and RORγt (B) was determined. Representative histogram plots of MAIT or T cells (CD3+Vα7.2-γδ−). Graphs show mean ± SEM (n = 6–10) of the MFI normalized to MFI of MAIT cells from controls in each experiment; **, P &lt; 0.01. (C) RORC transcripts were determined by qPCR of sorted T cell populations (n = 5–9). Error bars indicate SEM.|graphs|https://openi.nlm.nih.gov/imgs/512/29/4451129/PMC4451129_JEM_20141992R_Fig3.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4451129|PMC4451129|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4451129/bin/JEM_20141992R_Fig3.jpg
259|47420|PMC3413155_gks370f3.jpg|Nucleic Acids Research|SHAPE analysis of mutagenized Con1b–luc–rep templates. (A) Con1b–luc–rep G9110U, (B) Con1b–luc–rep C9302A, (C) Con1b-luc-rep G9110U and C9302A, (D) Con1b-luc-rep G9583A and (E) Con1b-luc-rep C9287U and G9583A. Black bars show the normalized reactivity of SHAPE-mapped templates bearing the mutations indicated (position highlighted with an asterisk). The normalized exposure of an unmodified template is indicated by the superimposed line graph. The shaded background bars represent the proposed unpaired nucleotides in SL9266 and SL9571 stem–loops. The duplexed stem regions and long-range base pairing is indicated below the graphs using the format described previously (see Figures 1B and 2C). A cartoon interpretation of the structure of each mutant is shown on the right. Where two conformations occur simultaneously the predominant structure is shown with darker lines.|graphs|https://openi.nlm.nih.gov/imgs/512/244/3413155/PMC3413155_gks370f3.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3413155|PMC3413155|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3413155/bin/gks370f3.jpg
260|96159|PMC5346744_oncotarget-07-79670-g006.jpg|Oncotarget|Cellular uptake of pL3H/RhoNPsRepresentative fluorescent miscroscopy images of HCT 116p53−/− cells treated with pL3H/RhoNPs for 24 h, 48 h and 72 h. Dapi was used as a nuclear stain (shown in blue); L3-GFP and NP dependent fluorescence (Rho) are shown in green and red, respectively. The CD44 receptor of HCT 116p53−/− cells was blocked with free HA 1 h before treatment with nanoparticles. Quantification of fluorescence intensity is shown. Results are presented as percentage (mean ± SEM) (n = 3) of the control cells set as 100%.|microscopy|https://openi.nlm.nih.gov/imgs/512/211/5346744/PMC5346744_oncotarget-07-79670-g006.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC5346744|PMC5346744|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5346744/bin/oncotarget-07-79670-g006.jpg
261|60587|PMC5360320_pone.0174227.g001.jpg|Plos One|Enhanced sensitives to chemotherapeutic drugs doxorubicin and cisplatin in estrogen exposed MCF-7 and T47D cells as detected by MTT assay (A), and cell cycle analysis of estrogen exposed MCF-7 cells (B).(A) MTT assay was performed with doxorubicin and cisplatin treated cells as described in materials and methods section. MTT data was converted into percentage with control as 100% and histogram was plotted. Statistically significant change in the cell growth of doxorubicin and cisplatin treated groups as compared to their respective untreated control is indicated by an * symbol. (B) Histograms representing percentage of doxorubicin and cisplatin treated cells as well as their respective untreated control cells in G0/G1, S, and G2/M compartments of cell cycle. The error bars represent standard error of the mean (±SEM). Statistically significant (p&lt;0.05) changes are indicated by the symbols * and #. The symbol * represents statistically significant (p&lt;0.05) changes in S phase population from doxorubicin treated MCF-7P (left panel) and untreated control MCF-7E cells (right panel) as compared to the untreated control MCF-7P cells. The symbol # indicates statistically significant changes in S phase population of MCF-7E cells after doxorubicin and cisplatin treatments as compared to the untreated MCF-7E cells.|graphs|https://openi.nlm.nih.gov/imgs/512/153/5360320/PMC5360320_pone.0174227.g001.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC5360320|PMC5360320|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5360320/bin/pone.0174227.g001.jpg
262|126345|PMC5024496_12863_2016_432_Fig3_HTML.jpg|Bmc Genetics|Circos diagram showing the homoeologous relationships between genes present within the main regions for yield-related traits. The 19 B. napus chromosomes (2n = 4x = 38; AACC) belonging to the A and C sub-genomes are represented in blue and red, respectively. The physical size of each chromosome (in Mbp) is indicated above the chromosome, and a ruler is drawn below, with larger and smaller tick marks every 10 and 2 Mbp, respectively. The forty-two QTL seed yield-related traits detected using model (1) ( are represented by bars on three runways, depending on the population in which the QTL was detected (WOSR-69, AM-DH or DK-DH) according to the following color code: flowering time (DTF) in pink; seed yield (SY) in green; seed number/m2 (SN) in blue; and thousand-seed weight (TSW) in orange. Each pair of homoeologous genes is represented by a line colored according to the following code: in gray, the homoeologous genes between QTL and regions carrying no other QTL; in blue, the homoeologous genes between QTL detected using model (1). The numbers of homoeologous genes present in each pair of homoeologous regions are indicated in the boxes|others-openset|https://openi.nlm.nih.gov/imgs/512/367/5024496/PMC5024496_12863_2016_432_Fig3_HTML.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC5024496|PMC5024496|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5024496/bin/12863_2016_432_Fig3_HTML.jpg
263|144538|PMC4999195_pcbi.1005077.g003.jpg|Plos Computational Biology|Toxicity constraint curves for erlotinib and evofosfamide.These curves depict the maximum tolerated doses of erlotinib (A) and evofosfamide (B) as functions of frequency of dose administration. The black points are the coordinates from Table 2 corresponding to tolerated dosing schedules, and the red points are the ordered pairs in Table 2 associated to dosing schedules that were not tolerated in clinical trials. All points contained in the areas on and below these two curves make up the space of tolerated monotherapy dosing schedules, and all points contained in the areas above these two curves make up the space of dosing schedules which lead to dose-limiting toxicities. The curves themselves represent the space of all monotherapy maximum tolerated dosing schedules.|others-openset|https://openi.nlm.nih.gov/imgs/512/329/4999195/PMC4999195_pcbi.1005077.g003.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4999195|PMC4999195|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4999195/bin/pcbi.1005077.g003.jpg
264|14768|PMC1242213_gb-2005-6-9-r78-2.jpg|Genome Biology|Evaluation of normalization and similarity metric parameters. A training set of 32 microarrays was used to evaluate all nonequivalent combinations of intensity and energy vector normalization (N, none; Q, quadratic; S, sum; U, unit-vector) and similarity metric (DP, dot product; ED, similarity based on Euclidean distance; PC, Pearson correlation; SR, Spearman rank correlation; UP, uncentered Pearson correlation) parameters. For each combination of parameters, intrafamily and interfamily separations were calculated for each microarray as the score of the virus profile matching the virus present in the sample minus the score of the best scoring nonmatch profile from the same or a different virus family (top and bottom panels, respectively), normalized by the range of all scores on that microarray. Bars represent the mean, and error bars represent the standard deviation (±) of separation values from all microarrays. The best performing combinations are shown in order of increasing performance (calculated as the product of the intrafamily and interfamily separation means divided by the corresponding standard deviations).|microarrays|https://openi.nlm.nih.gov/imgs/512/316/1242213/PMC1242213_gb-2005-6-9-r78-2.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1242213|PMC1242213|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1242213/bin/gb-2005-6-9-r78-2.jpg
265|37131|PMC4456351_pone.0127686.g006.jpg|Plos One|Blood-brain barrier permeability of AP-12 at the dose 1 mg/kg in C57BL/6J mice.(A) AP-12 detected in the whole brain homogenate by mass spectrometry (LCMS-MRM) analysis with the peak corresponding to AP-12 eluted from the column at 2.68 min. (B) AP-12 spiked into untreated mouse brain homogenate at 0.1 μg/ml and extracted. (C) AP-12 standard curve from 1.0 to 100 ng/ml (r = 0.9989).|mass_spectometer|https://openi.nlm.nih.gov/imgs/512/38/4456351/PMC4456351_pone.0127686.g006.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4456351|PMC4456351|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4456351/bin/pone.0127686.g006.jpg
267|1067|PMC3008712_mv-v16-2777-f2.jpg|Molecular Vision|Non-reducing (without β-mercaptoethanol) SDS–PAGE analysis of UV-C irradiated HGDC samples (1 mg/ml) at different exposure times (M: protein marker, Lane 1: 0 min, Lane 2: 10 min, Lane 3: 20 min, Lane 4: 30 min, Lane 5: 40 min, Lane 6: 50 min, Lane 7: 60 min). The dose of UV-C irradiation used was 1,850 μW/cm2.|blots|https://openi.nlm.nih.gov/imgs/512/9/3008712/PMC3008712_mv-v16-2777-f2.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3008712|PMC3008712|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3008712/bin/mv-v16-2777-f2.jpg
269|71764|PMC2803815_1752-1947-3-9292-1.jpg|Journal Of Medical Case Reports|Contrast-enhanced computed tomography scan revealing complete thrombosis of the aneurysm extending from the infrarenal aortic neck to both common, external and internal iliac arteries. Maximal aneurysm diameter was 4.3 cm.|body-imaging|https://openi.nlm.nih.gov/imgs/512/23/2803815/PMC2803815_1752-1947-3-9292-1.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2803815|PMC2803815|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2803815/bin/1752-1947-3-9292-1.jpg
270|146269|PMC4310612_pgen.1004958.g005.jpg|Plos Genetics|Genetic effects on alternative splicing.(A) Highly significant associations between genetic variation and alternative splicing (asQTLs) cluster close to the transcription start site (TSS). The top asQTL per exon-exon link is plotted showing its relative distance to the TSS by the level of significance—log(P-value). Additionally, we observe that associations called significant in three cell-types are closer to the TSS than associations significant in two cell-types and these are closer than associations significant in only one cell-type. A great part of the genetic control on splicing appears to occur in promoter proximal regions, and cell-type specific distant asQTLs could reflect that distant regulatory elements are involved in tissue-specific splicing. (B) For distinct genomic regions, the percent of overlapping asQTLs (top SNP per link) in comparison to the proportion of overlapping  SNPs in fibroblasts (F), LCLs (L) and T-cells (T). We found significant enrichment of asQTLs in splice region variants, active promoters, enhancers, DNase I hypersensitive sites (HSs), middle exons, CpG islands, elongation marks, CpG island shores and CTCF peaks (see also S5 Table). One star indicates P &lt; 0.05, two stars indicate P &lt; 5E-04, Fisher’s exact test. (C) Effect sizes of the union of asQTLs (best SNP per exon-exon link) for each pair of cell-types are plotted. Effect size is measured as the difference in medians of scaled alternative splicing levels between heterozygous individuals and the homozygous individuals for the major allele. Hence, effect sizes are quantified in terms of number of standard deviations on the alternative splicing levels modified by an allele change. Black dots depict associations significant in both cell-types compared; orange, blue and purple dots are associations significant in only fibroblasts, LCLs and T-cells, respectively, within the pair compared. Coefficient of determination R2, reflecting the proportion of effect size variance in one cell-type explained by the other cell-type, is shown in the top left corner of each plot (S1 Table).|others-openset|https://openi.nlm.nih.gov/imgs/512/263/4310612/PMC4310612_pgen.1004958.g005.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4310612|PMC4310612|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4310612/bin/pgen.1004958.g005.jpg
271|58390|PMC1657058_pgen.0020203.g008.jpg|Plos Genetics|Targeting through Out-of-Frame Initiation of Translation(A) AUGCAI(r) scores were calculated to evaluate the influence of context on the efficiency of translation initiation. The bit score indicates relative sequence conservation at a given nucleotide position and the height of nucleotide symbols indicates the frequency of nucleotide use. Standard numbering (parentheses) differs from Web logo numbering. The bar chart shows the distribution of AUGCAI(r) scores for protein-coding transcripts that satisfy criteria for targeting by leaky scanning. The dot plot shows the distribution of candidate transcripts where the AUGCAI(r) score of the initiator AUG is plotted against the score for the downstream out-of-frame AUG. Red dots correspond to transcripts considered to be likely candidates for leaky scanning based solely on the presence of U or C at the −3 position.(B) Sequence changes in RDR1 DNA and comparison of RDR1 and rdr1-AUG transcript half-lives in Nmd+ and Nmd− strains.(C) Sequence changes in ASF2 DNA and comparison of ASF2 and asf2-AUG transcript half-lives in Nmd+ and Nmd− strains.|graphs|https://openi.nlm.nih.gov/imgs/512/126/1657058/PMC1657058_pgen.0020203.g008.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1657058|PMC1657058|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1657058/bin/pgen.0020203.g008.jpg
272|52093|PMC4115172_s13041-014-0052-3-3.jpg|Molecular Brain|The current density of TRPM4b channel is increased by 14-3-3γ co-expression. (A) Surface biotinylation experiment was performed from HEK293T cells expressing GFP-TRPM4b with or without HA-14-3-3γ. Overexpression of 14-3-3γ markedly increased cell surface expression of TRPM4b. (B) Summary bar graph of TRPM4b level with or without 14-3-3γ co-expression was shown as a ratio of surface to total TRPM4b (n = 4). (C) The current densities were obtained from whole-cell currents of non-transfected HEK293T cells (black; n = 4), cells transfected with GFP-TRPM4b (green; n = 5), cells transfected with S88A TRPM4b mutant (red; n = 10) and cells co-transfected with GFP-TRPM4b and 14-3-3γ (blue; n = 6). Currents were activated by 1 μM ionomycin and the voltage-ramp (−100 mV to +100 mV). The current densities were calculated by subtracting the amplitude of initial currents from 1 μM ionomycin-activated currents and divided by cell capacitance. (D) Summary bar graph of TRPM4b currents with or without 14-3-3γ co-expression was plotted at +100 mV (** p &lt; 0.01 and ***p &lt; 0.001). All values are mean ± SEM.|graphs|https://openi.nlm.nih.gov/imgs/512/110/4115172/PMC4115172_s13041-014-0052-3-3.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4115172|PMC4115172|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4115172/bin/s13041-014-0052-3-3.jpg
273|101617|PMC3814659_AMS-3-114-g026.jpg|Annals Of Maxillofacial Surgery|Oil red O staining confirming adipose differentiation of ASCs cultured in monolayer|microscopy|https://openi.nlm.nih.gov/imgs/512/347/3814659/PMC3814659_AMS-3-114-g026.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3814659|PMC3814659|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3814659/bin/AMS-3-114-g026.jpg
274|8981|PMC4889915_gkw067fig6.jpg|Nucleic Acids Research|Telomere-binding protein and epigenetic molecules regulate telomere dynamics in Arabidopsis. (A) Terminal Restriction Fragmentation (TRF) analysis demonstrating the regulation of telomere maintenance by AtTRB2 in Arabidopsis. Three individual homozygous lines of attrb2–1 mutants (ecotype Wassilewskija) were analyzed to determine the alteration of telomere length, Generation 5 (G5) mutants of attrb2–1 were used for complementation assay to make sure the recovery of the telomere length by the expression of the additional AtTRB2 gene. (B) Level of AtTRB2 mRNA in mutants and complemented plants was analyzed by RT-PCR. (C) Telomere lengthening in hdt4–1−/− mutants. Four individual homozygous mutant lines were isolated. Two groups of wild-type plants (ecotype Wassilewskija) having different telomere lengths were isolated; shorter and longer telomere. (D) Level of HDT4 mRNA in wild-type and hdt4–1 mutants. The 60S RP gene was used to determine the amount of template to facilitate quantitative comparisons in (B) and (D). (E and F) TRF assay to analyze the telomere alterations in HDA6, CMT3 and MET1 mutants (ecotype Columbia, axe1–5, cmt3 and met1, respectively). Southern blots demonstrating a general tendency toward increased length over seven generations (G7) in axe1–5 mutant (E) and the telomere elongation over five generations (G5) both in cmt3 and met1 mutants (F). Arrowheads in axe1–5 mutants represent the additionally detected signals at G6 and G7 by probe. For TRF analysis, genomic DNAs isolated from a pool of seedlings of wild-type or mutant at each generation were digested with Tru9I. Telomere length is determined by southern hybridization with [TTTAGGG]70 probe.|blots|https://openi.nlm.nih.gov/imgs/512/121/4889915/PMC4889915_gkw067fig6.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4889915|PMC4889915|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4889915/bin/gkw067fig6.jpg
275|142679|PMC5314802_gkw958fig1.jpg|Nucleic Acids Research|The architecture of RPAN. This rice pan-genome browser contains table browser, genome browser and multiple search functions. Table browser allows users to summarize, display and download the contents of tracks. Tree browser can be used to select target genomes which can be displayed as tracks in genome browser. Genome browser contains a reference individual genome as well as those novel sequences not included in the reference genome. Users can also search the pan-genome with a list of genes or accessions, for the presence/absence of the genes in the list of selected rice accessions. Searched results can be displayed in the genome browser as well as in tables and figures.|others-openset|https://openi.nlm.nih.gov/imgs/512/349/5314802/PMC5314802_gkw958fig1.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC5314802|PMC5314802|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5314802/bin/gkw958fig1.jpg
276|144483|PMC2413424_pgen.1000103.g001.jpg|Plos Genetics|Phylogenetic relationships amongst MLH1 and PMS1 gene sequences.(A) Neighbor-joining tree of MLH1 gene sequences for all 68 strains. The nucleotide site responsible for the MLH1 polymorphism at amino acid 761 was excluded from the phylogenetic reconstruction. The strains that are shaded in blue all contain the MLH1-D761 polymorphism originally identified in the S288c strain. Close relationships amongst seven strains carrying the MLH1-D761 polymorphism suggest a common origin for this allele, although extensive recombination or multiple origins must be invoked to explain more distant relationships to four additional D761 strains. Terminal branches leading to the two outgroup species S. mikatae and S. paradoxus, as well as the internal branch leading to the outgroups, are not drawn to scale. (B) Neighbor-joining tree of PMS1 gene sequences for 67 strains. The nucleotide site responsible for the PMS1 polymorphism at amino acid 822 was excluded from the phylogenetic reconstruction. The strains that are shaded in green all contain the PMS1-K822 polymorphism originally identified in the SK1 strain. The low frequency of this allele makes inferences regarding its origin difficult. See Materials and Methods for details. The blue/green color scheme is maintained in Figure 2, Table S1, and Table S2.|others-openset|https://openi.nlm.nih.gov/imgs/512/206/2413424/PMC2413424_pgen.1000103.g001.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2413424|PMC2413424|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2413424/bin/pgen.1000103.g001.jpg
277|65068|PMC4152829_biodiversity_data_journal-2-e1143-g006.jpg|Biodiversity Data Journal|Graphical representation of color Hue values on the color wheel, with modified PATO definitions.|graphs|https://openi.nlm.nih.gov/imgs/512/73/4152829/PMC4152829_biodiversity_data_journal-2-e1143-g006.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4152829|PMC4152829|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4152829/bin/biodiversity_data_journal-2-e1143-g006.jpg
278|148594|PMC4081816_ppat.1004223.g007.jpg|Plos Pathogens|Comparison of the UhAvr1 loci in the parental strains and to the syntenous U. maydis cluster of effectors.A. Comparison of the UhAvr1 locus (top) to the syntenic region in U. maydis harbouring cluster 19A (bottom) to illustrate the gross rearrangements present in the two genomes. Both loci are drawn to scale and PatternHunter output [97] was used to visualize synteny. Arrows indicate the position and direction of transcription of the genes and asterisks indicate predicted CSEPs. Light and dark green rectangles represent regions with LTRs and repeats, respectively. The red and green-colored two-sided arrows represent two regions that are inverted. Blue vertical lines represent small repeats and red vertical bars represent the 10-bp repeats scattered over the U. maydis genome and suggested to be TE footprints [32]. Gene numbering in U. hordei is as in Table S1; gene 17 is UhAvr1 (red asterisk in the top panel). Gene numbering in U. maydis is given in Table S5. B. Unrooted molecular phylogenetic tree of nine CSEPs found at the UhAvr1 locus of strain Uh364, 24 predicted CSEPs in the syntenous clusters 19A in U. maydis[26], and selected homologs in S. reilianum[39], revealed likely family members. The color code reflects the paralogous and homologous groups in the three species which are only depicted for U. hordei and U. maydis in panel B. The evolutionary history was inferred by using the Maximum Likelihood method based on the JTT matrix-based model [98] conducted in MEGA5 [99].|others-openset|https://openi.nlm.nih.gov/imgs/512/37/4081816/PMC4081816_ppat.1004223.g007.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4081816|PMC4081816|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4081816/bin/ppat.1004223.g007.jpg
279|15730|PMC2650090_pone.0004702.g003.jpg|Plos One|Microarray and real-time RT-PCR transcript measurements of PLG and ABCA1 in two patient cohorts.For the gene PLG, transcript PLMN_HUMAN was repressed in DD compared to LD controls, while Q5TEH_HUMAN showed no differential expression. Real-time RT-PCR measurements on the same tissues were in agreement with these findings. For gene ABCA1, transcript ABCA1_HUMAN was induced in DN compared to LD, and Q5VYS0_HUMAN was not regulated. Real-time RT-PCR measurement confirmed the induction of ABCA1_HUMAN. Q5VYS0_HUMAN was expressed at a too low level to be measured (value 0). Real-time data are normalized to the cohort with lower abundance.|microarrays|https://openi.nlm.nih.gov/imgs/512/282/2650090/PMC2650090_pone.0004702.g003.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2650090|PMC2650090|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2650090/bin/pone.0004702.g003.jpg
280|85151|PMC3502251_1477-7819-10-106-1.jpg|World Journal Of Surgical Oncology|A lymph node with intra-capsular tumor involvement embedded in perinodal fat tissue is shown on the left side (upper: low power field and lower: high power field). An adenocarcinoma extending through the capsule into the perinodal fat tissue is shown on the right (upper: low power field and lower: high power field).|body-imaging|https://openi.nlm.nih.gov/imgs/512/318/3502251/PMC3502251_1477-7819-10-106-1.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3502251|PMC3502251|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3502251/bin/1477-7819-10-106-1.jpg
281|55688|PMC3345253_OXIMED2012-820285.002.jpg|Oxidative Medicine And Cellular Longevity|Effect of Trolox treatment in voltage-dependent currents evoked by ramps and pulses. (a) Representative recording of the currents evoked by depolarizing ramps showing the current evoked in ACSF (control solution; solid black line) and the inward (solid light grey) and outward (dashed grey) currents evoked at 180 s after 100 μM Trolox application (n = 14). (b) I-V plot for the currents presented in (a). (c) Mean differential (i.e., Trolox-control) with records obtained 180 s after rapid application of Trolox showing the inward (solid light grey, 8 of 14 neurons) and outward (dashed grey, 6 of 14 neurons) currents. (d), (e), and (f) were performed in 1 μM TTX background. (d) Representative depolarizing pulse-evoked differential currents obtained by taking the currents in test solution (i.e., 100 μM Trolox + 1 μM TTX) and subtracting the corresponding currents in control (i.e., 1 μM TTX) 180 s after Trolox application. (e) Averaged I-V plot showing the currents evoked by pulses for control (1 μM TTX—solid black) and the inward (solid light grey) and outward (dashed grey) currents after 180 s of 100 μM Trolox application. (f) Mean differential I-V plots (i.e., Trolox—TTX) inward (solid light grey, 6 of 8 neurons) and outward (dashed grey, 2 of 8 neurons) after 180 s application of 100 μM Trolox. Graph shows mean ± SEM with n = 8 for (d), (e) and (f).|graphs|https://openi.nlm.nih.gov/imgs/512/111/3345253/PMC3345253_OXIMED2012-820285.002.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3345253|PMC3345253|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3345253/bin/OXIMED2012-820285.002.jpg
282|44849|PMC4712559_12953_2016_90_Fig1_HTML.jpg|Proteome Science|Fractionation of crude Agkistrodon bilineatus venom applying a size exclusion column, Superdex-75, 16x60 mm, at pH 5. Inset of the figure shows a SDS-PAGE (15 % glycine, non reducing gel) of the fractions|mass_spectometer|https://openi.nlm.nih.gov/imgs/512/7/4712559/PMC4712559_12953_2016_90_Fig1_HTML.png|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4712559|PMC4712559|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4712559/bin/12953_2016_90_Fig1_HTML.jpg
